zip,url,price_chf,rooms,area_m2,canton
3600,https://www.homegate.ch/acheter/4002715433,1200000.0,9.0,180.0,BE
3600,https://www.homegate.ch/acheter/4002603785,2480000.0,338.0,,BE
3600,https://www.homegate.ch/acheter/4002505527,929500.0,2.5,118.0,BE
3600,https://www.homegate.ch/acheter/4002637341,1290000.0,4.5,122.0,BE
3600,https://www.homegate.ch/acheter/4002691930,,,,BE
3600,https://www.homegate.ch/acheter/4002691926,,4.5,120.0,BE
3600,https://www.homegate.ch/acheter/4002673931,,8.5,147.0,BE
3600,https://www.homegate.ch/acheter/4002734413,1350000.0,3.5,120.0,BE
3600,https://www.homegate.ch/acheter/4002721282,2190000.0,8.5,230.0,BE
3604,https://www.homegate.ch/acheter/4002697213,1350000.0,4.5,,BE
3604,https://www.homegate.ch/acheter/4002697212,1200000.0,4.5,,BE
3604,https://www.homegate.ch/acheter/4002750596,1210000.0,7.0,145.0,BE
3604,https://www.homegate.ch/acheter/4002543263,1150000.0,3.5,100.0,BE
3604,https://www.homegate.ch/acheter/4002543261,1170000.0,3.5,100.0,BE
3604,https://www.homegate.ch/acheter/4002543254,1120000.0,3.5,100.0,BE
3604,https://www.homegate.ch/acheter/4002681664,4000000.0,,,BE
3604,https://www.homegate.ch/acheter/4002582905,765000.0,3.5,115.0,BE
3604,https://www.homegate.ch/acheter/4002689729,1200000.0,4.5,150.0,BE
3604,https://www.homegate.ch/acheter/4002679495,1080000.0,4.5,127.0,BE
3604,https://www.homegate.ch/acheter/4002679493,890000.0,3.5,96.0,BE
3604,https://www.homegate.ch/acheter/4002679484,880000.0,3.5,96.0,BE
3604,https://www.homegate.ch/acheter/4002620381,890000.0,3.5,96.0,BE
3604,https://www.homegate.ch/acheter/4002619255,880000.0,3.5,96.0,BE
3604,https://www.homegate.ch/acheter/4002479515,1140000.0,4.5,136.0,BE
3604,https://www.homegate.ch/acheter/4002746091,745000.0,4.5,98.0,BE
3604,https://www.homegate.ch/acheter/4002735828,595000.0,3.5,98.0,BE
3604,https://www.homegate.ch/acheter/4002724309,,1103.0,,BE
3604,https://www.homegate.ch/acheter/4002631750,1350000.0,4.5,123.0,BE
3604,https://www.homegate.ch/acheter/4002631746,750000.0,3.5,81.0,BE
3608,https://www.homegate.ch/acheter/4002683639,645000.0,3.5,94.0,BE
3608,https://www.homegate.ch/acheter/4002672460,495000.0,206.0,,BE
3612,https://www.homegate.ch/acheter/4002306296,1199000.0,3.5,129.0,BE
3612,https://www.homegate.ch/acheter/4002296515,1299000.0,4.5,130.0,BE
3612,https://www.homegate.ch/acheter/4002704622,970000.0,3.5,106.0,BE
3612,https://www.homegate.ch/acheter/4002572536,1750000.0,4.5,140.0,BE
3612,https://www.homegate.ch/acheter/4002572535,950000.0,2.5,107.0,BE
3612,https://www.homegate.ch/acheter/4002572534,640000.0,2.5,67.0,BE
3612,https://www.homegate.ch/acheter/4002543269,1325000.0,6.5,143.0,BE
3612,https://www.homegate.ch/acheter/4002747120,1590000.0,8.0,211.0,BE
3612,https://www.homegate.ch/acheter/4002543274,1325000.0,6.5,143.0,BE
3612,https://www.homegate.ch/acheter/4002476372,990000.0,5.5,180.0,BE
3612,https://www.homegate.ch/acheter/4002744412,1145000.0,4.5,155.0,BE
3612,https://www.homegate.ch/acheter/4002433833,1490000.0,7.5,213.0,BE
3612,https://www.homegate.ch/acheter/4002715378,899000.0,4.5,100.0,BE
3612,https://www.homegate.ch/acheter/4001788520,929000.0,4.5,109.0,BE
3612,https://www.homegate.ch/acheter/4002319844,609000.0,3.5,75.0,BE
3612,https://www.homegate.ch/acheter/4001788558,519000.0,2.5,61.0,BE
3612,https://www.homegate.ch/acheter/4002704723,55000.0,1.0,20.0,BE
3613,https://www.homegate.ch/acheter/4002485798,2390000.0,6.5,245.0,BE
3613,https://www.homegate.ch/acheter/4002658420,1450000.0,5.5,121.0,BE
3613,https://www.homegate.ch/acheter/4002659914,,4.5,90.0,BE
3616,https://www.homegate.ch/acheter/4001792102,,216.0,,BE
3624,https://www.homegate.ch/acheter/4002328330,980000.0,3.5,89.0,BE
3624,https://www.homegate.ch/acheter/4002555205,850000.0,4.5,129.0,BE
3624,https://www.homegate.ch/acheter/4002738077,880000.0,4.5,124.0,BE
3624,https://www.homegate.ch/acheter/4002715460,1150000.0,5.5,137.0,BE
3624,https://www.homegate.ch/acheter/4002404775,2170000.0,7.0,250.0,BE
3624,https://www.homegate.ch/acheter/4002490698,1495000.0,5.5,180.0,BE
3625,https://www.homegate.ch/acheter/4002529820,,,,BE
3626,https://www.homegate.ch/acheter/4002694162,2190000.0,5.5,155.0,BE
3626,https://www.homegate.ch/acheter/4002398582,,8.5,278.0,BE
3626,https://www.homegate.ch/acheter/4002507501,1250000.0,3.5,97.0,BE
3626,https://www.homegate.ch/acheter/4002507500,1560000.0,4.5,110.0,BE
3626,https://www.homegate.ch/acheter/4002723650,,3.5,99.0,BE
3626,https://www.homegate.ch/acheter/4002517428,,5.5,199.0,BE
3626,https://www.homegate.ch/acheter/4002753714,1060000.0,5.0,115.0,BE
3627,https://www.homegate.ch/acheter/4002421751,1190000.0,5.5,128.0,BE
3627,https://www.homegate.ch/acheter/4002748784,810000.0,5.5,127.0,BE
3627,https://www.homegate.ch/acheter/4002715744,810000.0,5.5,137.0,BE
3627,https://www.homegate.ch/acheter/4002543268,570000.0,3.5,85.0,BE
3627,https://www.homegate.ch/acheter/4002077297,795000.0,4.5,110.0,BE
3627,https://www.homegate.ch/acheter/4002543259,2300000.0,7.5,334.0,BE
3627,https://www.homegate.ch/acheter/4002509691,930000.0,3.5,102.0,BE
3627,https://www.homegate.ch/acheter/4002752437,1700000.0,,,BE
3627,https://www.homegate.ch/acheter/4002719868,1250000.0,3.5,117.0,BE
3628,https://www.homegate.ch/acheter/4002742371,1527000.0,4.5,155.0,BE
3628,https://www.homegate.ch/acheter/4002572823,887000.0,3.5,94.0,BE
3628,https://www.homegate.ch/acheter/4002533562,330000.0,2.5,53.0,BE
3628,https://www.homegate.ch/acheter/4002596111,895000.0,4.5,130.0,BE
3628,https://www.homegate.ch/acheter/4002751224,450000.0,4.5,95.0,BE
3628,https://www.homegate.ch/acheter/4002621881,895000.0,4.5,146.0,BE
3629,https://www.homegate.ch/acheter/4002647608,1420000.0,6.5,179.0,BE
3631,https://www.homegate.ch/acheter/4002315562,830000.0,9.0,186.0,BE
3633,https://www.homegate.ch/acheter/4002609161,870000.0,3.5,97.0,BE
3634,https://www.homegate.ch/acheter/4002380166,1745000.0,5.5,,BE
3634,https://www.homegate.ch/acheter/4002380151,1545000.0,5.5,,BE
3634,https://www.homegate.ch/acheter/4002728955,985000.0,4.5,132.0,BE
3634,https://www.homegate.ch/acheter/4002728954,935000.0,3.5,123.0,BE
3634,https://www.homegate.ch/acheter/4002604215,1090000.0,5.5,142.0,BE
3634,https://www.homegate.ch/acheter/4002728953,895000.0,3.5,108.0,BE
3634,https://www.homegate.ch/acheter/4002709683,740000.0,4.5,110.0,BE
3634,https://www.homegate.ch/acheter/4002692992,1180000.0,210.0,,BE
3634,https://www.homegate.ch/acheter/4002739840,590000.0,3.5,116.0,BE
3635,https://www.homegate.ch/acheter/4002735330,1060000.0,6.5,160.0,BE
3635,https://www.homegate.ch/acheter/4002687925,1075000.0,4.5,215.0,BE
3636,https://www.homegate.ch/acheter/4002478644,1690000.0,7.5,211.0,BE
3636,https://www.homegate.ch/acheter/4002527994,655000.0,2.5,100.0,BE
3638,https://www.homegate.ch/acheter/4002746206,520000.0,5.0,52.0,BE
3638,https://www.homegate.ch/acheter/4002752881,940000.0,5.5,165.0,BE
3638,https://www.homegate.ch/acheter/4002447093,440000.0,5.0,125.0,BE
3645,https://www.homegate.ch/acheter/4002599730,1080000.0,5.5,135.0,BE
3645,https://www.homegate.ch/acheter/4002691127,1180000.0,4.5,132.0,BE
3645,https://www.homegate.ch/acheter/4002555206,1150000.0,4.5,125.0,BE
3645,https://www.homegate.ch/acheter/4002658611,850000.0,4.5,111.0,BE
3645,https://www.homegate.ch/acheter/4002619626,920000.0,5.5,124.0,BE
3645,https://www.homegate.ch/acheter/4001715868,1129000.0,5.5,124.0,BE
3645,https://www.homegate.ch/acheter/4002730567,,1.0,29.0,BE
3645,https://www.homegate.ch/acheter/4002713764,1100000.0,6.5,145.0,BE
3645,https://www.homegate.ch/acheter/4002707736,290000.0,1.5,35.0,BE
3646,https://www.homegate.ch/acheter/4002744116,1099000.0,4.5,109.0,BE
3646,https://www.homegate.ch/acheter/4002688085,1830000.0,5.5,178.0,BE
3646,https://www.homegate.ch/acheter/4002653318,780000.0,4.5,110.0,BE
3646,https://www.homegate.ch/acheter/4002493828,895000.0,3.5,100.0,BE
3647,https://www.homegate.ch/acheter/4002625808,1190000.0,12.0,319.0,BE
3647,https://www.homegate.ch/acheter/4002686787,985000.0,9.5,230.0,BE
3647,https://www.homegate.ch/acheter/4002529821,1150000.0,5.5,120.0,BE
3652,https://www.homegate.ch/acheter/4002715561,1995000.0,7.5,175.0,BE
3653,https://www.homegate.ch/acheter/4001958785,1380000.0,6.5,176.0,BE
3653,https://www.homegate.ch/acheter/4002741310,2995000.0,4.0,200.0,BE
3653,https://www.homegate.ch/acheter/4002741284,2000000.0,4.5,201.0,BE
3653,https://www.homegate.ch/acheter/4002612291,600000.0,2.5,55.0,BE
3653,https://www.homegate.ch/acheter/4002543322,755000.0,2.5,104.0,BE
3653,https://www.homegate.ch/acheter/4002173532,1600000.0,12.5,455.0,BE
3653,https://www.homegate.ch/acheter/4002683481,1390000.0,4.5,132.0,BE
3653,https://www.homegate.ch/acheter/4002599735,,4.5,137.0,BE
3653,https://www.homegate.ch/acheter/4002696935,,4.5,144.0,BE
3653,https://www.homegate.ch/acheter/4002724404,1980000.0,4.5,152.0,BE
3654,https://www.homegate.ch/acheter/4002745848,550000.0,3.5,82.0,BE
3654,https://www.homegate.ch/acheter/4002676059,1490000.0,214.0,,BE
3654,https://www.homegate.ch/acheter/4002682697,689500.0,4.5,105.0,BE
3654,https://www.homegate.ch/acheter/4002518205,839500.0,4.5,105.0,BE
3654,https://www.homegate.ch/acheter/4002485086,689500.0,4.5,105.0,BE
3654,https://www.homegate.ch/acheter/4002426368,855000.0,3.5,99.0,BE
3654,https://www.homegate.ch/acheter/4002460975,1700000.0,4.5,137.0,BE
3654,https://www.homegate.ch/acheter/4002554644,585000.0,2.5,64.0,BE
3654,https://www.homegate.ch/acheter/4002369447,2600000.0,9.0,310.0,BE
3654,https://www.homegate.ch/acheter/4002519301,669000.0,3.5,85.0,BE
3654,https://www.homegate.ch/acheter/4002476685,975000.0,4.5,125.0,BE
3655,https://www.homegate.ch/acheter/4002622622,1520000.0,5.5,186.0,BE
3655,https://www.homegate.ch/acheter/4002622621,1180000.0,3.5,111.0,BE
3655,https://www.homegate.ch/acheter/4002383098,770000.0,3.5,121.0,BE
3655,https://www.homegate.ch/acheter/4002361047,1270000.0,3.5,120.0,BE
3655,https://www.homegate.ch/acheter/4002216582,1450000.0,6.0,201.0,BE
3655,https://www.homegate.ch/acheter/4002486836,885000.0,3.5,90.0,BE
3655,https://www.homegate.ch/acheter/4002706987,1698000.0,5.5,148.0,BE
3655,https://www.homegate.ch/acheter/4002735567,,3.5,145.0,BE
3655,https://www.homegate.ch/acheter/4002724316,1698000.0,5.0,153.0,BE
3655,https://www.homegate.ch/acheter/4002536535,1150000.0,4.5,142.0,BE
3655,https://www.homegate.ch/acheter/4002536534,1090000.0,3.5,139.0,BE
3655,https://www.homegate.ch/acheter/4002536533,1690000.0,4.5,273.0,BE
3655,https://www.homegate.ch/acheter/4002724406,,5.5,200.0,BE
3656,https://www.homegate.ch/acheter/4002674730,645000.0,1.5,75.0,BE
3656,https://www.homegate.ch/acheter/4002697191,1150000.0,4.5,117.0,BE
3656,https://www.homegate.ch/acheter/4002214328,1950000.0,5.5,175.0,BE
3657,https://www.homegate.ch/acheter/4002710138,870000.0,4.5,88.0,BE
3658,https://www.homegate.ch/acheter/4002713909,795000.0,3.5,105.0,BE
3658,https://www.homegate.ch/acheter/4002724313,550000.0,2.5,80.0,BE
3658,https://www.homegate.ch/acheter/4002233290,1200000.0,8.0,,BE
3661,https://www.homegate.ch/acheter/4002693124,,,,BE
3661,https://www.homegate.ch/acheter/4002290778,2200000.0,5.5,210.0,BE
3661,https://www.homegate.ch/acheter/4002439034,1245000.0,5.5,196.0,BE
3661,https://www.homegate.ch/acheter/4002724310,690000.0,120.0,,BE
3662,https://www.homegate.ch/acheter/4002603891,695000.0,5.5,124.0,BE
3662,https://www.homegate.ch/acheter/4002724403,1298000.0,6.0,148.0,BE
3665,https://www.homegate.ch/acheter/4002531037,560000.0,6.0,123.0,BE
3665,https://www.homegate.ch/acheter/4002724462,750000.0,3.5,85.0,BE
3665,https://www.homegate.ch/acheter/4002517586,790000.0,4.5,84.0,BE
3671,https://www.homegate.ch/acheter/4002714298,1350000.0,6.5,158.0,BE
3672,https://www.homegate.ch/acheter/4002656827,420000.0,4.5,76.0,BE
3672,https://www.homegate.ch/acheter/4002116198,1250000.0,5.5,136.0,BE
3672,https://www.homegate.ch/acheter/4002116197,1250000.0,5.5,136.0,BE
3672,https://www.homegate.ch/acheter/4002344479,1345000.0,4.5,,BE
3672,https://www.homegate.ch/acheter/4002608322,895000.0,3.5,86.0,BE
3672,https://www.homegate.ch/acheter/4002602400,415000.0,4.5,73.0,BE
3672,https://www.homegate.ch/acheter/4002703814,1030000.0,136.0,,BE
3700,https://www.homegate.ch/acheter/4002744204,980000.0,4.5,,BE
3700,https://www.homegate.ch/acheter/4002322634,1290000.0,5.5,183.0,BE
3700,https://www.homegate.ch/acheter/4002682704,895000.0,4.5,125.0,BE
3700,https://www.homegate.ch/acheter/4002709660,830000.0,4.5,134.0,BE
3700,https://www.homegate.ch/acheter/4002717017,1060000.0,4.5,145.0,BE
3700,https://www.homegate.ch/acheter/4002669653,760000.0,5.5,124.0,BE
3700,https://www.homegate.ch/acheter/4002663451,4500000.0,14.5,470.0,BE
3700,https://www.homegate.ch/acheter/4002717020,985000.0,4.5,120.0,BE
3700,https://www.homegate.ch/acheter/4002150477,7500000.0,,,BE
3700,https://www.homegate.ch/acheter/4002722506,1490000.0,6.0,158.0,BE
3702,https://www.homegate.ch/acheter/4002051078,1290000.0,5.5,185.0,BE
3702,https://www.homegate.ch/acheter/4002484031,1600000.0,9.5,191.0,BE
3702,https://www.homegate.ch/acheter/4002710260,220000.0,1.5,27.0,BE
3703,https://www.homegate.ch/acheter/4002173543,1900000.0,8.5,181.0,BE
3703,https://www.homegate.ch/acheter/4002402996,155000.0,1.5,27.0,BE
3704,https://www.homegate.ch/acheter/4002673071,1254000.0,6.5,153.0,BE
3704,https://www.homegate.ch/acheter/4002664943,1390000.0,6.5,135.0,BE
3706,https://www.homegate.ch/acheter/4002751165,880000.0,3.5,100.0,BE
3706,https://www.homegate.ch/acheter/4002700030,1070000.0,5.5,179.0,BE
3706,https://www.homegate.ch/acheter/4002166360,1189000.0,,,BE
3706,https://www.homegate.ch/acheter/4000617672,1025000.0,3.5,,BE
3707,https://www.homegate.ch/acheter/4001398024,1454000.0,5.5,127.0,BE
3711,https://www.homegate.ch/acheter/4002693139,1298000.0,8.0,188.0,BE
3711,https://www.homegate.ch/acheter/4002693137,,5.5,136.0,BE
3711,https://www.homegate.ch/acheter/4002693404,425000.0,2.5,52.0,BE
3713,https://www.homegate.ch/acheter/4001893477,1520000.0,7.0,214.0,BE
3714,https://www.homegate.ch/acheter/4002718685,540000.0,5.0,,BE
3714,https://www.homegate.ch/acheter/4001729499,2700000.0,20.0,,BE
3716,https://www.homegate.ch/acheter/4002718689,447000.0,2.5,58.0,BE
3716,https://www.homegate.ch/acheter/4002314081,525000.0,5.0,140.0,BE
3752,https://www.homegate.ch/acheter/4002716599,1890000.0,7.5,420.0,BE
3754,https://www.homegate.ch/acheter/4002670535,1052.0,1.5,45.0,BE
3755,https://www.homegate.ch/acheter/4002750862,,2.5,60.0,BE
3755,https://www.homegate.ch/acheter/4002417971,885000.0,15.0,424.0,BE
3755,https://www.homegate.ch/acheter/4002738525,368000.0,2.5,64.0,BE
3758,https://www.homegate.ch/acheter/4002614909,690000.0,4.5,120.0,BE
3762,https://www.homegate.ch/acheter/4002752461,877000.0,7.0,145.0,BE
3763,https://www.homegate.ch/acheter/4002669707,974000.0,5.5,160.0,BE
3763,https://www.homegate.ch/acheter/4002669706,954000.0,5.5,160.0,BE
3763,https://www.homegate.ch/acheter/4002721377,550000.0,5.0,110.0,BE
3763,https://www.homegate.ch/acheter/4002732318,420000.0,8.5,208.0,BE
3770,https://www.homegate.ch/acheter/4002593501,750000.0,4.5,99.0,BE
3770,https://www.homegate.ch/acheter/4002753375,,4.5,136.0,BE
3770,https://www.homegate.ch/acheter/4002529502,1670000.0,,,BE
3770,https://www.homegate.ch/acheter/4002662818,1175000.0,5.5,,BE
3770,https://www.homegate.ch/acheter/4002728293,1120000.0,5.5,,BE
3770,https://www.homegate.ch/acheter/4002728291,1135000.0,,,BE
3770,https://www.homegate.ch/acheter/4002373346,1500000.0,,,BE
3770,https://www.homegate.ch/acheter/4002034976,1050000.0,4.5,117.0,BE
3770,https://www.homegate.ch/acheter/4001376956,1440000.0,7.0,162.0,BE
3770,https://www.homegate.ch/acheter/4002612822,595000.0,9.5,232.0,BE
3770,https://www.homegate.ch/acheter/4002732312,690000.0,,,BE
3771,https://www.homegate.ch/acheter/4002728295,,,,BE
3772,https://www.homegate.ch/acheter/4002165550,860000.0,,,BE
3772,https://www.homegate.ch/acheter/4002529505,330000.0,2.0,,BE
3772,https://www.homegate.ch/acheter/4001734981,1740000.0,20.0,821.0,BE
3773,https://www.homegate.ch/acheter/4002690907,600000.0,4.5,,BE
3773,https://www.homegate.ch/acheter/4002745404,780000.0,,,BE
3773,https://www.homegate.ch/acheter/4002742296,548000.0,4.5,,BE
3776,https://www.homegate.ch/acheter/4002707081,525.0,,,BE
3777,https://www.homegate.ch/acheter/4002605683,820000.0,2.5,42.0,BE
3777,https://www.homegate.ch/acheter/4002739038,850000.0,1.0,31.0,BE
3777,https://www.homegate.ch/acheter/4002706982,2440000.0,3.5,114.0,BE
3780,https://www.homegate.ch/acheter/4002716323,,7.5,126.0,BE
3780,https://www.homegate.ch/acheter/4002721286,1180000.0,3.5,74.0,BE
3780,https://www.homegate.ch/acheter/4002546309,,3.5,,BE
3780,https://www.homegate.ch/acheter/4002646795,900000.0,1.0,39.0,BE
3780,https://www.homegate.ch/acheter/4002584076,,4.0,80.0,BE
3780,https://www.homegate.ch/acheter/4002727343,17200000.0,8.5,363.0,BE
3780,https://www.homegate.ch/acheter/4001887803,3900000.0,4.0,,BE
3780,https://www.homegate.ch/acheter/4002691820,,3.0,,BE
3780,https://www.homegate.ch/acheter/4002391121,,,,BE
3780,https://www.homegate.ch/acheter/4002386704,,,,BE
3780,https://www.homegate.ch/acheter/4002742589,3000000.0,4.0,,BE
3780,https://www.homegate.ch/acheter/4002531760,,5.0,,BE
3800,https://www.homegate.ch/acheter/4002740731,650000.0,4.5,100.0,BE
3800,https://www.homegate.ch/acheter/4002720310,1265000.0,5.0,120.0,BE
3800,https://www.homegate.ch/acheter/4002674383,1950000.0,6.5,254.0,BE
3800,https://www.homegate.ch/acheter/4002486319,1390000.0,4.5,177.0,BE
3800,https://www.homegate.ch/acheter/4002173545,1310000.0,3.5,156.0,BE
3800,https://www.homegate.ch/acheter/4002154888,2150000.0,8.5,,BE
3800,https://www.homegate.ch/acheter/4002286024,1200000.0,6.0,140.0,BE
3800,https://www.homegate.ch/acheter/4002191399,575000.0,3.5,92.0,BE
3800,https://www.homegate.ch/acheter/4001646571,,6.5,,BE
3800,https://www.homegate.ch/acheter/4002751287,590000.0,3.5,67.0,BE
3800,https://www.homegate.ch/acheter/4002741963,980000.0,5.5,110.0,BE
3800,https://www.homegate.ch/acheter/4002481173,1590000.0,4.5,162.0,BE
3800,https://www.homegate.ch/acheter/4002204660,,5.5,,BE
3800,https://www.homegate.ch/acheter/4002737554,,155.0,,BE
3800,https://www.homegate.ch/acheter/4002666899,,4.5,92.0,BE
3800,https://www.homegate.ch/acheter/4002708770,,2.5,63.0,BE
3800,https://www.homegate.ch/acheter/4002380417,,5.5,,BE
3800,https://www.homegate.ch/acheter/4002431124,,6.0,,BE
3800,https://www.homegate.ch/acheter/4002562551,,11.0,270.0,BE
3800,https://www.homegate.ch/acheter/4002661016,2300.0,1.0,18.0,BE
3803,https://www.homegate.ch/acheter/4002666753,695000.0,3.5,81.0,BE
3803,https://www.homegate.ch/acheter/4002551301,395000.0,3.0,55.0,BE
3803,https://www.homegate.ch/acheter/4002698074,460000.0,3.0,66.0,BE
3804,https://www.homegate.ch/acheter/4002677700,750000.0,3.5,111.0,BE
3804,https://www.homegate.ch/acheter/4002476383,,4.5,,BE
3806,https://www.homegate.ch/acheter/4002436740,550000.0,,,BE
3807,https://www.homegate.ch/acheter/4002626259,1900000.0,6.5,209.0,BE
3807,https://www.homegate.ch/acheter/4002596216,,4.5,105.0,BE
3812,https://www.homegate.ch/acheter/4002686786,890000.0,2.5,62.0,BE
3812,https://www.homegate.ch/acheter/4002686785,1480000.0,4.5,132.0,BE
3812,https://www.homegate.ch/acheter/4002686784,1190000.0,4.5,126.0,BE
3812,https://www.homegate.ch/acheter/4002686783,1460000.0,4.5,155.0,BE
3812,https://www.homegate.ch/acheter/4002686682,810000.0,3.5,97.0,BE
3813,https://www.homegate.ch/acheter/4002543265,1200000.0,1492.0,,BE
3813,https://www.homegate.ch/acheter/4002743116,785000.0,10.5,237.0,BE
